Event ID,Event Link,Event Picture,Event Title,Event Organizer,Event Date,Event Address,Event Description
498dd8f8c3e3a161915a70c07eb4214a,https://www.eventbrite.ca/e/five-good-ideas-about-staying-on-the-right-side-of-the-cra-registration-72956503867?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72491065%2F315348319582%2F1%2Foriginal.20190911-195608?w=1000&auto=compress&rect=0%2C60%2C1920%2C960&s=f72cdb7d4a80e3e4e7d9fbd488fdce7d,Eco Gala 2019,de Latinos En Toronto,"sáb., 21/12/2019, 19:00 –
dom., 22/12/2019, 02:00 Hora estándar del este de Norteamérica hora de Canadá (Toronto)

Añadir al calendario","Royal King Banquet Hall
181 Rexdale Boulevard 
Toronto, ON M9W 1R2 

Ver mapa
Ver mapa","Los premios “Latinos en Toronto Awards 2019” son un reconocimiento para las personas, emprendedores y empresarios latinos en el GTA."
6e727ad474b82af8cc287abf9feabb04,https://www.eventbrite.ca/e/designer-purse-bingo-tickets-71837204011?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F63872151%2F311681024968%2F1%2Foriginal.20190612-194602?w=1000&auto=compress&rect=0%2C774%2C2388%2C1194&s=0e8b4621c64533bd59076fe1549dac20,Journey Back to Health Fundraiser,by Newman Centre,"Thu, 7 November 2019
7:00 PM – 8:30 PM EST","Newman Centre
89 Saint George Street 
Toronto, ON M5S 2E8","The poor often lack the property rights and rule of law that would free them to pursue opportunities and escape poverty. They lack justice. The church should focus on this problem even though it rarely provides photo ops or quick fixes. This is not a call to a fleeting development fad. The Bible provides a strong foundation for property rights and the rule of law, and insists that human legal systems should protect every class of society, not just for the rich or well-connected. As the prophet Amos says, “Let justice roll on like a river, righteousness like a neverfailing stream” (NIV).

PovertyCure is an initiative of the Acton Institute that seeks to ground the battle against local and global poverty in a proper understanding of the human person and society, and to encourage solutions that foster opportunity and unleash the entrepreneurial spirit that already fills poverty-stricken areas of the developed and developing world alike.
In an age of instant global media, great strides have been made in raising awareness about the problem of extreme poverty. This has sparked a growth in short-term mission campaigns, private charities, social entrepreneurship, and non-governmental organizations (NGOs) as tens of thousands of people have contributed money, vacation time, and whole careers to working with the poor. At the same time, during the past 60 years, the developed world has sent trillions of dollars in assistance to poor countries.Many of these efforts have done tremendous good. Unfortunately, some have not had the positive effects that were hoped for. This begs a fundamental question: How do we connect our desire to help with strategies that actually work? This is what we set out to explore in the PovertyCure Series.One of PovertyCure’s key themes is the dignity and creative capacity of the human person created in the image of God. Understanding this is the foundation for everything we will explore, and it directly connects with a primary goal of the series—to recover and illuminate the Christian tradition’s rich treasury of resources for helping thepoor thrive.We explore the moral, theological, and economic foundations that allow people to create prosperity and get out of poverty, and do so in clear terms illustrated with stories by and about people who live and work in some of the world’s poorest regions.
The goal throughout is to develop both hearts and minds for the poor."
0dc388ea69a776d91dc6638bc8fcd24a,https://www.eventbrite.ca/e/the-social-workshop-tickets-73469718907?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71010797%2F177201661104%2F1%2Foriginal.20190904-151023?w=1000&auto=compress&rect=0%2C71%2C1000%2C500&s=d17ecbf36e3f7c74f6404e6c13870578,Chilli Lunch for Sarnia Lambton Mental Health Fundraiser,by JK Events,"Sat, 9 November 2019
4:00 PM – 8:00 PM EST","Club Belvedere
57 John Street 
Thorold, ON L2V 2S9",A Fairy Tale Children’s Ball - Proceeds to benefit the Niagara Children’s Centre
9e56a715249601d0044358fff13aa79e,https://www.eventbrite.ca/e/sugar-plum-tea-in-support-of-kidsability-foundation-tickets-73814445995?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72793585%2F236512618773%2F1%2Foriginal.20190913-185338?w=1000&auto=compress&rect=410%2C0%2C4056%2C2028&s=63d3c23e1087cb02077f43d916e4a4f0,The Latinos En Toronto Awards &  Sonora Dinamita,by ESS Support Services,"Sun, October 20, 2019
4:30 PM – 8:30 PM EDT","220 Humberline Drive
Toronto, Ontario M9W 5Y4","Join ESS Support Services for an entertaining evening of live Music, Magic and Fundraising!
Our 12th annual Dine for Dignity Fundraising Gala will be an evening to remember.  We'll be bringing a touch of magic this year with a special performance by Magician James Alan and Singer Michael Vanhevel.  Back by popular demand is Jerry Howarth, known as the radio voice of the Toronto Blue Jays before recently retiring after 36 seasons, as our Master of Ceremonies.
Our Gala will feature a 4-course banquet dinner with complimentary wine on the table, silent auction, live music, magic and plenty of prize draws.
By purchasing a ticket you are helping seniors, adults with disabilities and their families access essential programs and services that help them with daily living and to remain independent in their own homes and community.
For more information Gala sponsorship and silent auction donation opportunities, please visit the FAQs section below.
Event hashtag:  #D4Dgala
Facebook:  https://www.facebook.com/esssupportservices/
Twitter & Instagram: @ess_seniors
To learn more about ESS and the work we do, please visit our website: www.esssupportservices.ca.
 
FAQs
Are there ID or minimum age requirements to enter the event?
No ID is required (unless you are using the cash bar) and there is not a minimum age requirement, however this event is for adults only.
Is there parking at the event?
There is plenty of free parking at the event located both in front of and behind the hall.
How can I contact the organizer with any questions?
For any questions, please contact Lucy at our main office at 416-243-0127 or agency@esssupportservices.ca.
What's the refund policy?
Tickets are non-refundable.  If you are no longer able to attend, you can choose to transfer your ticket to someone else, or donate the ticket back to the agency so we are able to gift it to someone who would otherwise be unable to attend (such as a deserving client or volunteer).  You will still be eligible receive a $35 tax receipt per ticket.
Do I have to bring my printed ticket to the event?
No, you do not have to bring your ticket to the event.
Do I have to purchase a ticket in advance? Can I show up at the door?
Yes, pre-registration and purchase is required.  No, we will not be selling tickets at the door.
Can I update my registration information?
You can update your information through Eventbrite or contact Lucy at our main office at 416-243-0127 or agency@esssupportservices.ca.
Is my registration fee or ticket transferrable?
Yes, simply contact Lucy at our main office at 416-243-0127 or agency@esssupportservices.ca to inform us of the change.
What is the dress code?
Semi-formal
Is the event open bar?
No.  There will be a complimentary bottle of wine provided for each table.  A cash-bar will also be available in the hall.
How can I sponsor the event or make a donation towards the Gala?
Click ""Tickets"" and choose the donation option or sponsorship level you wish to purchase.  For further questions about sponsorships, contact Lucy at our main office at 416-243-0127 or agency@esssupportservices.ca.  All sponsorships must be received and confirmed by October 7th.
How can I make a donation towards the silent auction?
Please review our silent auction item guidelines for an idea of what items we accept towards our auction.  All auction items must either be dropped off at our main office or be ready for pick-up by October 7th.  For further information, contact Lucy at our main office at 416-243-0127 or agency@esssupportservices.ca."
34d1511dc60d3a88246b0f831d55cc18,https://www.eventbrite.ca/e/eco-gala-2019-tickets-72429311019?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F63936509%2F221114560626%2F1%2Foriginal.jpg?w=1000&auto=compress&rect=0%2C0%2C9000%2C4500&s=33a9aa91a30c8fc6479a681c68508825,PovertyCure Series Part 4,by Peter & Stephanie McDermid for E.R. Buddies Program,"Sat, 5 October 2019
7:00 PM – 10:00 PM EDT","Columbus Club of Aylmer
58 Beech Street Aylmer, Ontario Canada 
Aylmer, Ontario","Come join us for a Night of Laughs as Comedy Night Returns featuring Tim Nutt...with MC Donnie Coy & Gerry Hall. This is a Fundraiser Night for the E.R. Buddies Program for St. Thomas Elgin General Hospital.Tim Nutt started doing stand-up comedy in Vancouver in May of 1993. After Moving to Toronto, in 1995, Tim worked full time as a professional Comedian. Tim's last visit to Elgin County was a sold out show in St. Thomas in 2008. Tim is a very popular with a variety of Corporate Clients. He now makes his home in Kelowna BC.HIGHLIGHTS.Winnipeg Comedy FestivalJust For Laughs - MontrealJust For Laughs - TorontoHalifax Comedy FestivalJust For Laughs Road ShowJust For Laughs National Tour ’06Hubcap Comedy FestivalCat’s Laugh Kilkenny FestivalSt. John’s Comedy FestivalComedy NowStand Up in Kandahar (CBC)Tickets available from Bear Friend Factory Home of Whistle Stop Peddlers 46349 Sparta Line, Sparta Ontario 519-775-2779 or 519-852-2161 or thru Eventbrite"
496d4433762c397c6abb670150b1de7e,https://www.eventbrite.com/e/journey-back-to-health-fundraiser-tickets-63172129540?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F64081633%2F308980573208%2F1%2Foriginal.20190618-150843?w=1000&auto=compress&rect=43%2C159%2C1396%2C698&s=1ccbd13683e3b579b1c24e9a3d4096f6,A Fairy Tale Children’s Ball - Proceeds to benefit the NCC,by MJM,"Fri, Oct 25, 2019, 8:00 PM –
Sat, Oct 26, 2019, 12:30 AM EDT","Hooligans
66 Dunlop Street East 
Barrie, ON L4M 1A4","Kick off your Halloween celebrations by joining us at Hooligans Restaurant on Friday, October 25th for the MJM Fundraiser: Zombie Funk Get Down in support of Seasons Centre for Grieving Children.
$20.00 ticket price, includes appetizersMusic: 3 DJs spinning funk, hip-hop and house all night
There will be great prizes to bid on in the silent auction and prizes for best costume, so make sure to dress up.
All ticket and prize proceeds will be donated to Seasons Centre for Grieving Children. Must be 19yrs or older to attend. 
Seasons Centre for Grieving Children provides peer to peer support groups in a non-judgemental, non-discriminatory, safe, home-like atmosphere for children, teens, young adults and caregivers grieving the death of a loved one; supporting them as they adjust emotionally to regenerate a sense of self and reconstruct their world. For more information visit www.grievingchildren.com"
496430e214492a97a2af05ef7c783ee1,https://www.eventbrite.ca/e/canada-topflight-academy-buffet-billiards-fundraiser-tickets-72417995173?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69543537%2F5252631833%2F1%2Foriginal.20190822-141717?w=1000&auto=compress&rect=0%2C11%2C1000%2C500&s=a884c598a4bc303d8f088a3308d9425b,It's Magic! Dine for Dignity Fundraising Gala,by Cup of Intention,"Sun, 6 October 2019
2:00 PM – 4:00 PM EDT","Occo Kitchen
4240 Innes Road 
Ottawa, ON K4A 5E6","Gemstone + Lava Intention Bracelets to support Canadian Liver Foundation!Join us at OCCO Kitchen for a relaxed afternoon full of ""Intention"".  During this 90 min workshop, you will design & string your own gemstone & lava intention bracelet. We will have a variety of gemstone beads, charms, and lava stones as well as essential oils  for you to sample as you create your own custom blend!   Add a drop of essential oil to the lava stones, and carry the scent with you throughout the day. 
The Canadian Liver Foundation is a national charity, celebrating 50 years of bringing liver research to life. This fundraiser will help raise money to support their free monthly Living with Liver Disease Program sessions in Ottawa.
$32 Ticket price includes One Gemstone Intention Bracelet and 1ml vial of Uplifting Essential Oil!!
*Kindly register in advance as space is limited!"
a0c925ccf0f9f3cf37cc6401a825d84a,https://www.eventbrite.ca/e/chilli-lunch-for-sarnia-lambton-mental-health-fundraiser-tickets-71526843715?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71097395%2F211780460114%2F1%2Foriginal.20190904-233209?w=1000&auto=compress&rect=5%2C129%2C1318%2C659&s=d920267b0bc953eb8f5605f8cea42e7b,Comedy Night Returns featuring Tim Nutt,"by St. George's Anglican Church, Fitzroy","Sat, November 2, 2019
5:00 PM – 10:30 PM EDT","Fitzroy Harbour Community Centre
100 Clifford Campbell Street 
Ottawa, ON K0A 1X0","Join us for a great evening of food, drinks, and fun in Fitzroy!"
d1315a0846107de065ac4af49c3eacca,https://www.eventbrite.ca/e/the-latinos-en-toronto-awards-sonora-dinamita-tickets-69488326455?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73520193%2F240375240170%2F1%2Foriginal.20190919-130258?w=1000&auto=compress&rect=0%2C3%2C716%2C358&s=b0944399fb3901e0885a28a6ca2c0dd0,Zombie Funk Get Down,by Lions Club of Barrie,"Sat, 9 November 2019
7:00 PM – 11:00 PM EST","386 Blake St
386 Blake Street 
Barrie, ON L4M 1L3","Doors open at 7PM. Games of Chance and Skill, Dinner at 7:30 Showtime 8:30PM Headliner Liam Kelly and Feature Comedian is Colin Brown"
60a5e4a1cf8dcf0286d0b5137e545cb4,https://www.eventbrite.ca/e/povertycure-series-part-4-tickets-63499097510?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69161917%2F225490502287%2F1%2Foriginal.20190819-202907?w=1000&auto=compress&rect=0%2C0%2C4500%2C2250&s=32163a0288ac87f5c489569070c75ae1,Saturday Night Party For A Cause,by Canadian Partnership for Women and Children's Health,"Wed, 27 November 2019
8:30 AM – 9:30 AM EST","Ottawa Conference and Event Centre
200 Coventry Road 
Ottawa, ON K1K 4S3","Le français suit. 
This year's Annual General Meeting (AGM) will be held in conjunction with the Summit on Canada’s Global Leadership, (from November 27-28) at the Ottawa Conference and Event Centre. We invite you to join us from 8:30am-9:30am on November 27 for the business portion of the meeting. Please confirm your attendance by November 20, 2019. 
Please note: CanWaCH will also host sessions during the Summit following the business portion of the AGM. Please note that registration for the Summit is required in order to participate in these additional sessions. CanWaCH members and associates are eligible for the “Summit Partner” discounted registration rate. The code for this rate is SummitPartner2019. CanWaCH is also offering a limited number of travel subsidies available to our members to attend the AGM and Summit. For more information, please consult our website. 



Cette année, l’assemblée générale annuelle (AGA) du CanSFE est jumelée au Sommet sur le Leadership Mondial du Canada, qui a lieu du 27 au 28 novembre au Ottawa Conference and Event Centre. On vous invite à nous rejoindre du 8h30 - 9h30 le 27 novembre pour la portion réunion de l’assemblée générale. Veuillez confirmer votre présence au plus tard le 20 novembre, 2019. 
Veuillez noter: Le CanSFE tiendra des sessions durant le Sommet, après la portion assemblée de son AGA. Sachez que vous devez vous inscrire au Sommet pour pouvoir participer à ces sessions, outre la portion assemblée. Les membres et associés du CanSFE sont admissibles au tarif d’inscription réduit réservé aux « partenaires du Sommet ». Le code pour ce tarif est PartenaireSommet2019. Le CanSFE offre aussi un certain nombre de subventions pour frais de voyage à ses membres pour leur permettre d’assister à l’AGA et au Sommet. Pour de plus amples renseignements, veuillez consulter notre site Web."
